Date,Demand,Net_generation
2016-11-09,256504.0,337226.0
2016-11-10,247173.0,326422.0
2016-11-11,244986.0,324401.0
2016-11-12,238778.0,313209.0
2016-11-13,233272.0,303406.0
2016-11-14,247711.0,316268.0
2016-11-15,246332.0,319676.0
2016-11-16,244380.0,311942.0
2016-11-17,240392.0,306384.0
2016-11-18,240286.0,314599.0
2016-11-19,233778.0,303863.0
2016-11-20,232422.0,296160.0
2016-11-21,241479.0,305908.0
2016-11-22,241395.0,306926.0
2016-11-23,241780.0,316022.0
2016-11-24,236140.0,298103.0
2016-11-25,223743.0,286280.0
2016-11-26,232647.0,299436.0
2016-11-27,230454.0,292280.0
2016-11-28,250754.0,317723.0
2016-11-29,258751.0,332238.0
2016-11-30,265600.0,338714.0
2016-12-01,268067.0,328537.0
2016-12-02,264069.0,328681.0
2016-12-03,256058.0,317266.0
2016-12-04,246506.0,307267.0
2016-12-05,261679.0,322678.0
2016-12-06,260842.0,339263.0
2016-12-07,257690.0,348613.0
2016-12-08,262031.0,357478.0
2016-12-09,261424.0,344606.0
2016-12-10,249773.0,322657.0
2016-12-11,239650.0,304001.0
2016-12-12,248862.0,321744.0
2016-12-13,251216.0,338493.0
2016-12-14,248006.0,333222.0
2016-12-15,248644.0,337577.0
2016-12-16,248066.0,333401.0
2016-12-17,240188.0,331444.0
2016-12-18,254127.0,339289.0
2016-12-19,267003.0,343938.0
2016-12-20,262478.0,344625.0
2016-12-21,254649.0,330433.0
2016-12-22,254903.0,333071.0
2016-12-23,249153.0,327651.0
2016-12-24,250066.0,319619.0
2016-12-25,251191.0,323340.0
2016-12-26,257293.0,325295.0
2016-12-27,262559.0,335478.0
2016-12-28,257368.0,330123.0
2016-12-29,255046.0,332972.0
2016-12-30,249353.0,330754.0
2016-12-31,242170.0,319729.0
2017-01-01,240487.0,308853.0
2017-01-02,253342.0,325011.0
2017-01-03,265801.0,352494.0
2017-01-04,259097.0,333828.0
2017-01-05,257458.0,329415.0
2017-01-06,254285.0,325233.0
2017-01-07,262185.0,335122.0
2017-01-08,248230.0,311458.0
2017-01-09,253216.0,312816.0
2017-01-10,255708.0,313406.0
2017-01-11,252233.0,316046.0
2017-01-12,256522.0,338541.0
2017-01-13,255134.0,340335.0
2017-01-14,244824.0,320127.0
2017-01-15,245998.0,313420.0
2017-01-16,253246.0,312614.0
2017-01-17,262286.0,328532.0
2017-01-18,259947.0,330091.0
2017-01-19,265015.0,332858.0
2017-01-20,271919.0,340027.0
2017-01-21,263523.0,323598.0
2017-01-22,257932.0,313335.0
2017-01-23,258566.0,314650.0
2017-01-24,265681.0,336738.0
2017-01-25,278879.0,340864.0
2017-01-26,282708.0,345598.0
2017-01-27,278575.0,339823.0
2017-01-28,270752.0,323942.0
2017-01-29,251618.0,304671.0
2017-01-30,247602.0,309176.0
2017-01-31,249220.0,313832.0
2017-02-01,248350.0,315268.0
2017-02-02,246070.0,324050.0
2017-02-03,244568.0,322116.0
2017-02-04,235504.0,304144.0
2017-02-05,228828.0,294251.0
2017-02-06,234995.0,302130.0
2017-02-07,240959.0,308650.0
2017-02-08,234887.0,300258.0
2017-02-09,234105.0,294093.0
2017-02-10,236154.0,293710.0
2017-02-11,229986.0,290551.0
2017-02-12,225225.0,284831.0
2017-02-13,239882.0,294533.0
2017-02-14,242701.0,306326.0
2017-02-15,239268.0,292865.0
2017-02-16,240740.0,292636.0
2017-02-17,238694.0,284011.0
2017-02-18,232289.0,282470.0
2017-02-19,235900.0,286924.0
2017-02-20,236023.0,291092.0
2017-02-21,238546.0,295962.0
2017-02-22,237164.0,293176.0
2017-02-23,237039.0,295481.0
2017-02-24,249393.0,311502.0
2017-02-25,246701.0,306140.0
2017-02-26,232487.0,291321.0
2017-02-27,247249.0,308198.0
2017-02-28,249709.0,303977.0
2017-03-01,247711.0,305918.0
2017-03-02,247570.0,307609.0
2017-03-03,243222.0,304410.0
2017-03-04,231427.0,288824.0
2017-03-05,227518.0,281449.0
2017-03-06,236573.0,290823.0
2017-03-07,243870.0,305391.0
2017-03-08,240222.0,299731.0
2017-03-09,240376.0,303054.0
2017-03-10,241912.0,302186.0
2017-03-11,236329.0,290729.0
2017-03-12,232966.0,279008.0
2017-03-13,245161.0,310543.0
2017-03-14,253612.0,313092.0
2017-03-15,256776.0,310235.0
2017-03-16,255037.0,298625.0
2017-03-17,259612.0,312621.0
2017-03-18,255351.0,307384.0
2017-03-19,254587.0,302080.0
2017-03-20,268980.0,324171.0
2017-03-21,274267.0,327145.0
2017-03-22,265228.0,312973.0
2017-03-23,247734.0,301083.0
2017-03-24,234937.0,283170.0
2017-03-25,230162.0,279171.0
2017-03-26,226675.0,277601.0
2017-03-27,241393.0,295227.0
2017-03-28,243363.0,292544.0
2017-03-29,242682.0,298059.0
2017-03-30,244491.0,300803.0
2017-03-31,245822.0,296355.0
2017-04-01,230889.0,281238.0
2017-04-02,223679.0,261895.0
2017-04-03,237407.0,282412.0
2017-04-04,244367.0,297818.0
