ds,y
2017-03-14,253612.0
2017-03-15,256776.0
2017-03-16,255037.0
2017-03-17,259612.0
2017-03-18,255351.0
2017-03-19,254587.0
2017-03-20,268980.0
2017-03-21,274267.0
2017-03-22,265228.0
2017-03-23,247734.0
2017-03-24,234937.0
2017-03-25,230162.0
2017-03-26,226675.0
2017-03-27,241393.0
2017-03-28,243363.0
2017-03-29,242682.0
2017-03-30,244491.0
2017-03-31,245822.0
2017-04-01,230889.0
2017-04-02,223679.0
2017-04-03,237407.0
2017-04-04,244367.0
2017-04-05,243178.0
2017-04-06,250857.0
2017-04-07,258728.0
2017-04-08,248450.0
2017-04-09,238356.0
2017-04-10,241996.0
2017-04-11,250671.0
2017-04-12,256604.0
2017-04-13,261715.0
2017-04-14,261660.0
2017-04-15,248620.0
2017-04-16,243443.0
2017-04-17,254672.0
2017-04-18,266937.0
2017-04-19,279484.0
2017-04-20,271775.0
2017-04-21,268422.0
2017-04-22,264884.0
2017-04-23,266198.0
2017-04-24,283863.0
2017-04-25,273469.0
2017-04-26,261909.0
2017-04-27,271117.0
2017-04-28,273481.0
2017-04-29,240093.0
2017-04-30,233880.0
2017-05-01,255867.0
2017-05-02,275401.0
2017-05-03,291607.0
2017-05-04,307881.0
2017-05-05,321599.0
2017-05-06,313383.0
2017-05-07,262408.0
2017-05-08,248370.0
2017-05-09,252017.0
2017-05-10,237818.0
2017-05-11,254382.0
2017-05-12,286441.0
2017-05-13,291032.0
2017-05-14,275161.0
2017-05-15,269473.0
2017-05-16,252574.0
2017-05-17,249601.0
2017-05-18,262752.0
2017-05-19,259572.0
2017-05-20,260500.0
2017-05-21,279966.0
2017-05-22,312657.0
2017-05-23,330049.0
2017-05-24,332510.0
2017-05-25,337927.0
2017-05-26,311488.0
2017-05-27,292906.0
2017-05-28,292459.0
2017-05-29,305349.0
2017-05-30,320936.0
2017-05-31,330215.0
2017-06-01,321190.0
2017-06-02,316181.0
2017-06-03,329131.0
2017-06-04,340692.0
2017-06-05,362204.0
2017-06-06,368192.0
2017-06-07,361406.0
2017-06-08,349973.0
2017-06-09,349346.0
2017-06-10,341163.0
2017-06-11,319631.0
2017-06-12,312573.0
2017-06-13,302941.0
2017-06-14,313505.0
2017-06-15,335333.0
2017-06-16,351231.0
2017-06-17,356256.0
2017-06-18,360641.0
2017-06-19,399854.0
2017-06-20,434250.0
2017-06-21,442043.0
2017-06-22,438579.0
2017-06-23,429986.0
2017-06-24,416648.0
2017-06-25,420977.0
2017-06-26,419997.0
2017-06-27,405846.0
2017-06-28,390525.0
2017-06-29,388967.0
2017-06-30,380435.0
2017-07-01,372007.0
2017-07-02,367827.0
2017-07-03,391528.0
2017-07-04,394587.0
2017-07-05,404360.0
2017-07-06,422332.0
2017-07-07,434467.0
2017-07-08,441775.0
2017-07-09,404319.0
2017-07-10,407897.0
2017-07-11,403210.0
2017-07-12,399448.0
2017-07-13,409178.0
2017-07-14,407869.0
2017-07-15,389761.0
2017-07-16,368014.0
2017-07-17,365237.0
2017-07-18,377354.0
2017-07-19,373577.0
